user_id,email,signup_date,plan_type,total_spent,country,ip_address,device_type,currency,lifetime_value,risk_score,status,churn_probability,last_active,referral_code
1451,corp_user_1451@enterprise.io,2026-01-25,Enterprise,8550.06,CA,125.249.150.209,Linux,USD,27757.01,0.1983,ACTIVE,0.32,2026-08-15 09:11:50,REF_9642
1452,corp_user_1452@enterprise.io,2025-11-03,Enterprise,5600.74,DE,196.50.78.162,Windows,USD,12683.1,0.4372,ACTIVE,0.14,2026-08-19 09:11:50,REF_6944
1453,corp_user_1453@enterprise.io,2026-01-24,Basic,13418.67,UK,171.219.40.26,Android,USD,31576.61,0.813,ACTIVE,0.19,2026-08-17 09:11:50,REF_2599
1454,corp_user_1454@enterprise.io,2025-12-06,Basic,12797.29,AU,8.253.191.34,MacOS,USD,39225.35,0.3817,ACTIVE,0.23,2026-08-17 09:11:50,REF_7305
1455,corp_user_1455@enterprise.io,2025-12-03,Pro,1428.19,BR,225.177.181.249,iOS,USD,5471.7,0.0923,ACTIVE,0.33,2026-08-15 09:11:50,REF_5422
1456,corp_user_1456@enterprise.io,2026-01-08,Enterprise,8169.34,IN,125.94.191.142,Linux,USD,29991.52,0.9497,ACTIVE,0.18,2026-08-19 09:11:50,REF_5762
1457,corp_user_1457@enterprise.io,2026-04-02,Basic,5036.94,AU,200.67.127.79,Linux,USD,14888.46,0.0419,ACTIVE,0.44,2026-08-17 09:11:50,REF_5906
1458,corp_user_1458@enterprise.io,2026-06-12,Enterprise,3760.83,JP,24.245.22.205,iOS,USD,13633.84,0.6422,ACTIVE,0.26,2026-08-16 09:11:50,REF_2518
1459,corp_user_1459@enterprise.io,2026-04-08,Basic,12270.99,AU,42.57.69.201,iOS,USD,42487.66,0.482,ACTIVE,0.07,2026-08-13 09:11:50,REF_7101
1460,corp_user_1460@enterprise.io,2026-04-25,Pro,8580.63,JP,112.186.77.156,iOS,USD,25796.34,0.4103,ACTIVE,0.43,2026-08-11 09:11:50,REF_6889
1461,corp_user_1461@enterprise.io,2025-11-24,Basic,14532.21,JP,248.5.188.1,iOS,USD,22785.73,0.5663,ACTIVE,0.15,2026-08-19 09:11:50,REF_5674
1462,corp_user_1462@enterprise.io,2025-12-22,Pro,12682.2,SG,199.126.69.240,Android,USD,49596.37,0.2107,ACTIVE,0.18,2026-08-20 09:11:50,REF_1157
1463,corp_user_1463@enterprise.io,2025-12-04,Pro,6720.41,CA,43.137.67.146,Linux,USD,22612.73,0.5079,ACTIVE,0.22,2026-08-19 09:11:50,REF_6891
1464,corp_user_1464@enterprise.io,2025-08-24,Enterprise,6824.65,DE,106.193.95.6,Android,USD,15138.98,0.5198,ACTIVE,0.08,2026-08-11 09:11:50,REF_3314
1465,corp_user_1465@enterprise.io,2026-01-04,Pro,11221.99,US,195.102.133.18,Android,USD,40183.39,0.9878,ACTIVE,0.16,2026-08-10 09:11:50,REF_8532
1466,corp_user_1466@enterprise.io,2026-07-06,Enterprise,5702.95,DE,91.78.3.68,Windows,USD,11949.86,0.4228,ACTIVE,0.26,2026-08-17 09:11:50,REF_3638
1467,corp_user_1467@enterprise.io,2026-04-24,Basic,7527.71,BR,240.153.245.29,Linux,USD,10577.64,0.2662,ACTIVE,0.41,2026-08-10 09:11:50,REF_8308
1468,corp_user_1468@enterprise.io,2026-05-27,Pro,5024.36,CA,145.23.68.117,MacOS,USD,14344.61,0.703,ACTIVE,0.26,2026-08-10 09:11:50,REF_3465
1469,corp_user_1469@enterprise.io,2026-06-15,Basic,14229.09,US,205.122.42.18,iOS,USD,55221.92,0.7284,ACTIVE,0.05,2026-08-14 09:11:50,REF_6228
1470,corp_user_1470@enterprise.io,2026-03-26,Basic,3536.57,CA,200.32.198.169,MacOS,USD,8449.98,0.7963,ACTIVE,0.42,2026-08-10 09:11:50,REF_9909
1471,corp_user_1471@enterprise.io,2026-03-12,Enterprise,1133.55,IN,98.171.109.229,Android,USD,3484.15,0.985,ACTIVE,0.14,2026-08-20 09:11:50,REF_3362
1472,corp_user_1472@enterprise.io,2026-05-24,Pro,6853.26,JP,60.40.130.225,iOS,USD,18618.39,0.6862,ACTIVE,0.31,2026-08-11 09:11:50,REF_1579
1473,corp_user_1473@enterprise.io,2026-04-01,Basic,14574.01,AU,74.251.216.145,MacOS,USD,20985.79,0.3806,ACTIVE,0.19,2026-08-13 09:11:50,REF_6591
1474,corp_user_1474@enterprise.io,2026-01-25,Pro,11718.87,BR,120.123.162.72,iOS,USD,39898.79,0.3618,ACTIVE,0.36,2026-08-12 09:11:50,REF_8208
1475,corp_user_1475@enterprise.io,2026-06-25,Pro,14138.6,AU,230.33.119.107,MacOS,USD,47756.93,0.5749,ACTIVE,0.23,2026-08-19 09:11:50,REF_3226
1476,corp_user_1476@enterprise.io,2026-08-20,Pro,8538.11,AU,2.240.107.127,Linux,USD,18778.08,0.8396,ACTIVE,0.24,2026-08-09 09:11:50,REF_6084
1477,corp_user_1477@enterprise.io,2026-02-14,Pro,3012.9,JP,250.118.22.199,Android,USD,3622.29,0.5372,ACTIVE,0.07,2026-08-22 09:11:50,REF_7010
1478,corp_user_1478@enterprise.io,2025-12-02,Enterprise,7413.25,IN,115.157.235.79,iOS,USD,12549.26,0.6902,ACTIVE,0.3,2026-08-19 09:11:50,REF_6404
1479,corp_user_1479@enterprise.io,2025-09-25,Basic,12735.22,UK,134.47.194.191,Windows,USD,37692.02,0.6418,ACTIVE,0.4,2026-08-11 09:11:50,REF_2921
1480,corp_user_1480@enterprise.io,2026-04-20,Basic,1887.78,CA,27.53.196.199,MacOS,USD,4148.62,0.819,ACTIVE,0.15,2026-08-11 09:11:50,REF_4998
1481,corp_user_1481@enterprise.io,2025-08-23,Pro,3421.44,SG,189.71.67.142,Android,USD,5790.21,0.9458,ACTIVE,0.44,2026-08-12 09:11:50,REF_1789
1482,corp_user_1482@enterprise.io,2026-06-14,Basic,14420.94,IN,144.102.193.172,Linux,USD,49296.1,0.169,ACTIVE,0.29,2026-08-13 09:11:50,REF_6079
1483,corp_user_1483@enterprise.io,2025-09-01,Enterprise,1179.65,CA,78.183.54.19,iOS,USD,3006.61,0.7668,ACTIVE,0.25,2026-08-22 09:11:50,REF_6308
1484,corp_user_1484@enterprise.io,2026-05-21,Basic,4831.0,AU,169.75.103.54,iOS,USD,13786.96,0.3917,ACTIVE,0.06,2026-08-20 09:11:50,REF_8403
1485,corp_user_1485@enterprise.io,2026-05-15,Basic,5209.12,CA,138.214.92.228,Android,USD,18766.86,0.3445,ACTIVE,0.44,2026-08-23 09:11:50,REF_1414
1486,corp_user_1486@enterprise.io,2026-05-04,Pro,12747.94,DE,20.174.104.122,MacOS,USD,33711.61,0.7868,ACTIVE,0.18,2026-08-20 09:11:50,REF_6323
1487,corp_user_1487@enterprise.io,2026-07-02,Basic,13288.03,BR,51.149.229.186,Android,USD,41994.26,0.5263,ACTIVE,0.22,2026-08-19 09:11:50,REF_4966
1488,corp_user_1488@enterprise.io,2026-02-26,Pro,14166.16,US,160.199.108.84,MacOS,USD,48152.64,0.0554,ACTIVE,0.26,2026-08-21 09:11:50,REF_5821
1489,corp_user_1489@enterprise.io,2025-09-21,Enterprise,12836.13,FR,34.164.250.105,Android,USD,28889.96,0.2452,ACTIVE,0.2,2026-08-15 09:11:50,REF_9572
1490,corp_user_1490@enterprise.io,2026-05-17,Enterprise,10884.19,SG,36.206.201.89,Windows,USD,26367.48,0.459,ACTIVE,0.13,2026-08-14 09:11:50,REF_2568
1491,corp_user_1491@enterprise.io,2025-12-31,Basic,10596.63,AU,197.186.95.244,Linux,USD,38245.41,0.8239,ACTIVE,0.18,2026-08-12 09:11:50,REF_4003
1492,corp_user_1492@enterprise.io,2026-06-20,Basic,12885.12,CA,167.255.46.88,Android,USD,16333.03,0.3199,ACTIVE,0.22,2026-08-15 09:11:50,REF_5895
1493,corp_user_1493@enterprise.io,2026-08-17,Pro,9546.49,DE,218.8.3.248,Linux,USD,30886.88,0.127,ACTIVE,0.42,2026-08-20 09:11:50,REF_9299
1494,corp_user_1494@enterprise.io,2025-10-26,Enterprise,984.64,AU,4.27.165.26,MacOS,USD,1817.25,0.0461,ACTIVE,0.07,2026-08-18 09:11:50,REF_4900
1495,corp_user_1495@enterprise.io,2025-09-10,Basic,13030.97,US,109.34.193.72,Android,USD,43757.63,0.8996,ACTIVE,0.38,2026-08-15 09:11:50,REF_4707
1496,corp_user_1496@enterprise.io,2026-05-07,Enterprise,10905.64,DE,223.43.253.30,Linux,USD,22568.26,0.9669,ACTIVE,0.2,2026-08-12 09:11:50,REF_1374
1497,corp_user_1497@enterprise.io,2025-09-14,Pro,14261.68,US,182.184.193.98,MacOS,USD,47181.71,0.0963,ACTIVE,0.22,2026-08-13 09:11:50,REF_1863
1498,corp_user_1498@enterprise.io,2025-11-21,Basic,7098.17,UK,139.1.104.220,iOS,USD,27868.26,0.0812,ACTIVE,0.37,2026-08-15 09:11:50,REF_2847
1499,corp_user_1499@enterprise.io,2026-03-23,Basic,8175.62,SG,170.245.157.87,MacOS,USD,13760.36,0.846,ACTIVE,0.39,2026-08-12 09:11:50,REF_6630
